,employerId,yrmn,monthly_salary
768,432.0,2022-11,19025.4104752
769,432.0,2022-12,19025.4104752
770,432.0,2022-3,19025.4104752
771,432.0,2022-4,19025.4104752
772,432.0,2022-5,19025.4104752
773,432.0,2022-6,19025.4104752
774,432.0,2022-7,19025.4104752
775,432.0,2022-8,19025.4104752
776,432.0,2022-9,19025.4104752
777,432.0,2023-1,19025.4104752
778,432.0,2023-2,19025.4104752
779,432.0,2023-3,19025.4104752
780,432.0,2023-4,19025.4104752
781,432.0,2023-5,19025.4104752
782,433.0,2022-10,1939.5852768
783,433.0,2022-11,1939.5852768
784,433.0,2022-12,1939.5852768
785,433.0,2022-3,53622.258467199994
786,433.0,2022-4,1939.5852768
787,433.0,2022-5,1939.5852768
788,433.0,2022-6,1939.5852768
789,433.0,2022-7,1939.5852768
790,433.0,2022-8,1939.5852768
791,433.0,2022-9,1939.5852768
792,433.0,2023-1,1939.5852768
793,433.0,2023-2,1939.5852768
794,433.0,2023-3,1939.5852768
795,433.0,2023-4,1939.5852768
796,433.0,2023-5,1939.5852768
797,434.0,2022-10,14581.626671999999
798,434.0,2022-11,14581.626671999999
799,434.0,2022-12,14581.626671999999
800,434.0,2022-3,69052.46063039999
801,434.0,2022-4,14581.626672
802,434.0,2022-5,14581.626671999999
803,434.0,2022-6,14581.626671999999
804,434.0,2022-7,14581.626671999999
805,434.0,2022-8,14581.626671999999
806,434.0,2022-9,14581.626671999999
807,434.0,2023-1,14581.626671999999
808,434.0,2023-2,14581.626671999999
809,434.0,2023-3,14581.626671999999
810,434.0,2023-4,14581.626671999999
811,434.0,2023-5,14581.626671999999
812,435.0,2022-10,10800.536032
813,435.0,2022-11,10800.536032
814,435.0,2022-12,10800.536032
815,435.0,2022-3,10800.536032
816,435.0,2022-4,10800.536032
817,435.0,2022-5,10800.536032
818,435.0,2022-6,10800.536032
819,435.0,2022-7,10800.536032
820,435.0,2022-8,10800.536032
821,435.0,2022-9,10800.536032
822,435.0,2023-1,10800.536032
823,435.0,2023-2,10800.536032
824,435.0,2023-3,10800.536032
825,435.0,2023-4,10800.536032
826,435.0,2023-5,10800.536032
827,436.0,2022-10,17291.614235200002
828,436.0,2022-11,17291.614235200002
829,436.0,2022-12,17291.614235200002
830,436.0,2022-3,22969.870737600002
831,436.0,2022-4,17291.614235200002
832,436.0,2022-5,17291.614235200002
833,436.0,2022-6,17291.614235200002
834,436.0,2022-7,17291.614235200002
835,436.0,2022-8,17291.614235200002
836,436.0,2022-9,17291.614235200002
837,436.0,2023-1,17291.614235200002
838,436.0,2023-2,17291.614235200002
839,436.0,2023-3,17291.614235200002
840,436.0,2023-4,17291.614235200002
841,436.0,2023-5,17291.614235200002
842,437.0,2022-10,27715.3019984
843,437.0,2022-11,27715.3019984
844,437.0,2022-12,27715.3019984
845,437.0,2022-3,35335.5738832
846,437.0,2022-4,27715.3019984
847,437.0,2022-5,27715.3019984
848,437.0,2022-6,27715.3019984
849,437.0,2022-7,27715.3019984
850,437.0,2022-8,27715.3019984
851,437.0,2022-9,27715.3019984
852,437.0,2023-1,27715.3019984
853,437.0,2023-2,27715.3019984
854,437.0,2023-3,27715.3019984
855,437.0,2023-4,27715.3019984
856,437.0,2023-5,27715.3019984
857,438.0,2022-10,16516.7678912
858,438.0,2022-11,16516.7678912
859,438.0,2022-12,16516.7678912
860,438.0,2022-3,125330.6300832
861,438.0,2022-4,16516.7678912
862,438.0,2022-5,16516.7678912
863,438.0,2022-6,16516.7678912
864,438.0,2022-7,16516.7678912
865,438.0,2022-8,16516.7678912
866,438.0,2022-9,16516.7678912
867,438.0,2023-1,16516.7678912
868,438.0,2023-2,16516.7678912
869,438.0,2023-3,16516.7678912
870,438.0,2023-4,16516.7678912
871,438.0,2023-5,16516.7678912
872,439.0,2022-10,24357.6445952
873,439.0,2022-11,24357.6445952
874,439.0,2022-12,24357.6445952
875,439.0,2022-3,69176.092544
876,439.0,2022-4,24357.6445952
877,439.0,2022-5,24357.6445952
878,439.0,2022-6,24357.6445952
879,439.0,2022-7,24357.6445952
880,439.0,2022-8,24357.6445952
881,439.0,2022-9,24357.6445952
882,439.0,2023-1,24357.6445952
883,439.0,2023-2,24357.6445952
884,439.0,2023-3,24357.6445952
885,439.0,2023-4,24357.6445952
886,439.0,2023-5,24357.6445952
887,440.0,2022-10,17143.4846624
888,440.0,2022-11,17143.4846624
889,440.0,2022-12,17143.4846624
890,440.0,2022-3,19546.3820432
891,440.0,2022-4,17143.4846624
892,440.0,2022-5,17143.4846624
893,440.0,2022-6,17143.4846624
894,440.0,2022-7,17143.4846624
895,440.0,2022-8,17143.4846624
896,440.0,2022-9,17143.4846624
897,440.0,2023-1,17143.4846624
898,440.0,2023-2,17143.4846624
899,440.0,2023-3,17143.4846624
900,440.0,2023-4,17143.4846624
901,440.0,2023-5,17143.4846624
902,441.0,2022-10,20308.8844256
903,441.0,2022-11,20308.8844256
904,441.0,2022-12,20308.8844256
905,441.0,2022-3,20308.8844256
906,441.0,2022-4,20308.8844256
907,441.0,2022-5,20308.8844256
908,441.0,2022-6,20308.8844256
909,441.0,2022-7,20308.8844256
910,441.0,2022-8,20308.8844256
911,441.0,2022-9,20308.8844256
912,441.0,2023-1,20308.8844256
913,441.0,2023-2,20308.8844256
914,441.0,2023-3,20308.8844256
915,441.0,2023-4,20308.8844256
916,441.0,2023-5,20308.8844256
917,829.0,2022-10,8713.782439999999
918,829.0,2022-11,8713.782439999999
919,829.0,2022-12,8713.782439999999
920,829.0,2022-3,10313.782439999999
921,829.0,2022-4,8713.782439999999
922,829.0,2022-5,8713.782439999999
923,829.0,2022-6,8713.782439999999
924,829.0,2022-7,8713.782439999999
925,829.0,2022-8,8713.782439999999
926,829.0,2022-9,8713.782439999999
927,829.0,2023-1,8713.782439999999
928,829.0,2023-2,8713.782439999999
929,829.0,2023-3,8713.782439999999
930,829.0,2023-4,8713.782439999999
931,829.0,2023-5,8713.782439999999
932,830.0,2022-10,17401.0361728
933,830.0,2022-11,17401.0361728
934,830.0,2022-12,17401.0361728
935,830.0,2022-3,17401.0361728
936,830.0,2022-4,17401.0361728
937,830.0,2022-5,17401.0361728
938,830.0,2022-6,17401.0361728
939,830.0,2022-7,17401.0361728
940,830.0,2022-8,17401.0361728
941,830.0,2022-9,17401.0361728
942,830.0,2023-1,17401.0361728
943,830.0,2023-2,17401.0361728
944,830.0,2023-3,17401.0361728
945,830.0,2023-4,17401.0361728
946,830.0,2023-5,17401.0361728
947,831.0,2022-10,13878.145617600001
948,831.0,2022-11,13878.145617600001
949,831.0,2022-12,13878.145617600001
950,831.0,2022-3,39634.587473600004
951,831.0,2022-4,13878.145617600001
952,831.0,2022-5,13878.145617600001
953,831.0,2022-6,13878.145617600001
954,831.0,2022-7,13878.145617600001
955,831.0,2022-8,13878.145617600001
956,831.0,2022-9,13878.145617600001
957,831.0,2023-1,13878.145617600001
958,831.0,2023-2,13878.145617600001
959,831.0,2023-3,13878.145617600001
960,831.0,2023-4,13878.145617600001
961,831.0,2023-5,13878.145617600001
962,832.0,2022-3,6937.6931776
963,833.0,2022-10,9420.813104
964,833.0,2022-11,9420.813104
965,833.0,2022-12,9420.813104
966,833.0,2022-3,11020.813104
967,833.0,2022-4,9420.813104
968,833.0,2022-5,9420.813104
969,833.0,2022-6,9420.813104
970,833.0,2022-7,9420.813104
971,833.0,2022-8,9420.813104
972,833.0,2022-9,9420.813104
973,833.0,2023-1,9420.813104
974,833.0,2023-2,9420.813104
975,833.0,2023-3,9420.813104
976,833.0,2023-4,9420.813104
977,833.0,2023-5,9420.813104
978,834.0,2022-10,11665.336868800001
979,834.0,2022-11,11665.336868800001
980,834.0,2022-12,11665.336868800001
981,834.0,2022-3,14865.336868800001
982,834.0,2022-4,11665.336868800001
983,834.0,2022-5,11665.336868800001
984,834.0,2022-6,11665.336868800001
985,834.0,2022-7,11665.336868800001
986,834.0,2022-8,11665.336868800001
987,834.0,2022-9,11665.336868800001
988,834.0,2023-1,11665.336868800001
989,834.0,2023-2,11665.336868800001
990,834.0,2023-3,11665.336868800001
991,834.0,2023-4,11665.336868800001
992,834.0,2023-5,11665.336868800001
993,835.0,2022-3,53032.456904000006
994,836.0,2022-10,4822.993272
995,836.0,2022-11,4822.993272
996,836.0,2022-12,4822.993272
997,836.0,2022-3,6422.993272
998,836.0,2022-4,4822.993272
999,836.0,2022-5,4822.993272
1000,836.0,2022-6,4822.993272
1001,836.0,2022-7,4822.993272
1002,836.0,2022-8,4822.993272
1003,836.0,2022-9,4822.993272
1004,836.0,2023-1,4822.993272
1005,836.0,2023-2,4822.993272
1006,836.0,2023-3,4822.993272
1007,836.0,2023-4,4822.993272
1008,836.0,2023-5,4822.993272
1009,837.0,2022-10,18358.9609104
1010,837.0,2022-11,18358.9609104
1011,837.0,2022-12,18358.9609104
1012,837.0,2022-3,31661.83636
1013,837.0,2022-4,18358.9609104
1014,837.0,2022-5,18358.9609104
1015,837.0,2022-6,18358.9609104
1016,837.0,2022-7,18358.9609104
1017,837.0,2022-8,18358.9609104
1018,837.0,2022-9,18358.9609104
1019,837.0,2023-1,18358.9609104
1020,837.0,2023-2,18358.9609104
1021,837.0,2023-3,18358.9609104
1022,837.0,2023-4,18358.9609104
1023,837.0,2023-5,18358.9609104
1024,838.0,2022-10,8164.4383247999995
1025,838.0,2022-11,8164.4383247999995
1026,838.0,2022-12,8164.4383247999995
1027,838.0,2022-3,11500.5812816
1028,838.0,2022-4,8164.4383247999995
1029,838.0,2022-5,8164.4383247999995
1030,838.0,2022-6,8164.4383247999995
1031,838.0,2022-7,8164.4383247999995
1032,838.0,2022-8,8164.4383247999995
1033,838.0,2022-9,8164.4383247999995
1034,838.0,2023-1,8164.4383247999995
1035,838.0,2023-2,8164.4383247999995
1036,838.0,2023-3,8164.4383247999995
1037,838.0,2023-4,8164.4383247999995
1038,838.0,2023-5,8164.4383247999995
1039,839.0,2022-10,2812.4774639999996
1040,839.0,2022-11,2812.4774639999996
1041,839.0,2022-12,2812.4774639999996
1042,839.0,2022-3,66127.17304159999
1043,839.0,2022-4,2812.4774639999996
1044,839.0,2022-5,2812.4774639999996
1045,839.0,2022-6,2812.4774639999996
1046,839.0,2022-7,2812.4774639999996
1047,839.0,2022-8,2812.4774639999996
1048,839.0,2022-9,2812.4774639999996
1049,839.0,2023-1,2812.4774639999996
1050,839.0,2023-2,2812.4774639999996
1051,839.0,2023-3,2812.4774639999996
1052,839.0,2023-4,2812.4774639999996
1053,839.0,2023-5,2812.4774639999996
1054,840.0,2022-10,7245.0157328
1055,840.0,2022-11,7245.0157328
1056,840.0,2022-12,7245.0157328
1057,840.0,2022-3,48369.8675856
1058,840.0,2022-4,7245.0157328
1059,840.0,2022-5,7245.0157328
1060,840.0,2022-6,7245.0157328
1061,840.0,2022-7,7245.0157328
1062,840.0,2022-8,7245.0157328
1063,840.0,2022-9,7245.0157328
1064,840.0,2023-1,7245.0157328
1065,840.0,2023-2,7245.0157328
1066,840.0,2023-3,7245.0157328
1067,840.0,2023-4,7245.0157328
1068,840.0,2023-5,7245.0157328
1069,841.0,2022-10,14552.2501232
1070,841.0,2022-11,14552.2501232
1071,841.0,2022-12,14552.2501232
1072,841.0,2022-3,19352.2501232
1073,841.0,2022-4,14552.2501232
1074,841.0,2022-5,14552.2501232
1075,841.0,2022-6,14552.2501232
1076,841.0,2022-7,14552.2501232
1077,841.0,2022-8,14552.2501232
1078,841.0,2022-9,14552.2501232
1079,841.0,2023-1,14552.2501232
1080,841.0,2023-2,14552.2501232
1081,841.0,2023-3,14552.2501232
1082,841.0,2023-4,14552.2501232
1083,841.0,2023-5,14552.2501232
1084,842.0,2022-10,6369.2713552000005
1085,842.0,2022-11,6369.2713552000005
1086,842.0,2022-12,6369.2713552000005
1087,842.0,2022-3,7969.2713552000005
1088,842.0,2022-4,6369.2713552000005
1089,842.0,2022-5,6369.2713552000005
1090,842.0,2022-6,6369.2713552000005
1091,842.0,2022-7,6369.2713552000005
1092,842.0,2022-8,6369.2713552000005
1093,842.0,2022-9,6369.2713552000005
1094,842.0,2023-1,6369.2713552000005
1095,842.0,2023-2,6369.2713552000005
1096,842.0,2023-3,6369.2713552000005
1097,842.0,2023-4,6369.2713552000005
1098,842.0,2023-5,6369.2713552000005
1099,843.0,2022-10,24115.833808
1100,843.0,2022-11,24115.833808
1101,843.0,2022-12,24115.833808
1102,843.0,2022-3,30515.833808
1103,843.0,2022-4,24115.833808
1104,843.0,2022-5,24115.833808
1105,843.0,2022-6,24115.833808
1106,843.0,2022-7,24115.833808
1107,843.0,2022-8,24115.833808
1108,843.0,2022-9,24115.833808
1109,843.0,2023-1,24115.833808
1110,843.0,2023-2,24115.833808
1111,843.0,2023-3,24115.833808
1112,843.0,2023-4,24115.833808
1113,843.0,2023-5,24115.833808
1114,844.0,2022-10,6527.713184
1115,844.0,2022-11,6527.713184
1116,844.0,2022-12,6527.713184
1117,844.0,2022-3,73404.93104
1118,844.0,2022-4,6527.713184
1119,844.0,2022-5,6527.713184
1120,844.0,2022-6,6527.713184
1121,844.0,2022-7,6527.713184
1122,844.0,2022-8,6527.713184
1123,844.0,2022-9,6527.713184
1124,844.0,2023-1,6527.713184
1125,844.0,2023-2,6527.713184
1126,844.0,2023-3,6527.713184
1127,844.0,2023-4,6527.713184
1128,844.0,2023-5,6527.713184
1129,845.0,2022-10,9562.7521248
1130,845.0,2022-11,9562.7521248
1131,845.0,2022-12,9562.7521248
1132,845.0,2022-3,11162.752124800001
1133,845.0,2022-4,9562.7521248
1134,845.0,2022-5,9562.7521248
1135,845.0,2022-6,9562.7521248
1136,845.0,2022-7,9562.7521248
1137,845.0,2022-8,9562.7521248
1138,845.0,2022-9,9562.7521248
1139,845.0,2023-1,9562.7521248
1140,845.0,2023-2,9562.7521248
1141,845.0,2023-3,9562.7521248
1142,845.0,2023-4,9562.7521248
1143,845.0,2023-5,9562.7521248
1144,846.0,2022-10,2696.1258864
1145,846.0,2022-11,2696.1258864
1146,846.0,2022-12,2696.1258864
1147,846.0,2022-3,5896.1258864
1148,846.0,2022-4,2696.1258864
1149,846.0,2022-5,2696.1258864
1150,846.0,2022-6,2696.1258864
1151,846.0,2022-7,2696.1258864
1152,846.0,2022-8,2696.1258864
1153,846.0,2022-9,2696.1258864
1154,846.0,2023-1,2696.1258864
1155,846.0,2023-2,2696.1258864
1156,846.0,2023-3,2696.1258864
1157,846.0,2023-4,2696.1258864
1158,846.0,2023-5,2696.1258864
1159,847.0,2022-10,15369.8153344
1160,847.0,2022-11,15369.8153344
1161,847.0,2022-12,15369.8153344
1162,847.0,2022-3,18569.815334400002
1163,847.0,2022-4,15369.8153344
1164,847.0,2022-5,15369.8153344
1165,847.0,2022-6,15369.8153344
1166,847.0,2022-7,15369.8153344
1167,847.0,2022-8,15369.8153344
1168,847.0,2022-9,15369.8153344
1169,847.0,2023-1,15369.8153344
1170,847.0,2023-2,15369.8153344
1171,847.0,2023-3,15369.8153344
1172,847.0,2023-4,15369.8153344
1173,847.0,2023-5,15369.8153344
1174,848.0,2022-10,11474.2935088
1175,848.0,2022-11,11474.2935088
1176,848.0,2022-12,11474.2935088
1177,848.0,2022-3,13074.2935088
1178,848.0,2022-4,13074.2935088
1179,848.0,2022-5,11474.2935088
1180,848.0,2022-6,11474.2935088
1181,848.0,2022-7,11474.2935088
1182,848.0,2022-8,11474.2935088
1183,848.0,2022-9,11474.2935088
1184,848.0,2023-1,11474.2935088
1185,848.0,2023-2,11474.2935088
1186,848.0,2023-3,11474.2935088
1187,848.0,2023-4,11474.2935088
1188,848.0,2023-5,11474.2935088
1189,849.0,2022-10,6273.1032368
1190,849.0,2022-11,6273.1032368
1191,849.0,2022-12,6273.1032368
1192,849.0,2022-3,16360.8568512
1193,849.0,2022-4,6273.1032368
1194,849.0,2022-5,6273.1032368
1195,849.0,2022-6,6273.1032368
1196,849.0,2022-7,6273.1032368
1197,849.0,2022-8,6273.1032368
1198,849.0,2022-9,6273.1032368
1199,849.0,2023-1,6273.1032368
1200,849.0,2023-2,6273.1032368
1201,849.0,2023-3,6273.1032368
1202,849.0,2023-4,6273.1032368
1203,849.0,2023-5,6273.1032368
1204,850.0,2022-10,22961.164001600002
1205,850.0,2022-11,22961.164001600002
1206,850.0,2022-12,22961.164001600002
1207,850.0,2022-3,24561.164001600002
1208,850.0,2022-4,22961.164001600002
1209,850.0,2022-5,22961.164001600002
1210,850.0,2022-6,22961.164001600002
1211,850.0,2022-7,22961.164001600002
1212,850.0,2022-8,22961.164001600002
1213,850.0,2022-9,22961.164001600002
1214,850.0,2023-1,22961.164001600002
1215,850.0,2023-2,22961.164001600002
1216,850.0,2023-3,22961.164001600002
1217,850.0,2023-4,22961.164001600002
1218,850.0,2023-5,22961.164001600002
1219,851.0,2022-10,11710.3673376
1220,851.0,2022-11,11710.3673376
1221,851.0,2022-12,11710.3673376
1222,851.0,2022-3,96116.0069344
1223,851.0,2022-4,11710.3673376
1224,851.0,2022-5,11710.3673376
1225,851.0,2022-6,11710.3673376
1226,851.0,2022-7,11710.3673376
1227,851.0,2022-8,11710.3673376
1228,851.0,2022-9,11710.3673376
1229,851.0,2023-1,11710.3673376
1230,851.0,2023-2,11710.3673376
1231,851.0,2023-3,11710.3673376
1232,851.0,2023-4,11710.3673376
1233,851.0,2023-5,11710.3673376
1234,852.0,2022-10,14905.061230399999
1235,852.0,2022-11,14905.061230399999
1236,852.0,2022-12,14905.061230399999
1237,852.0,2022-3,18105.0612304
1238,852.0,2022-4,14905.061230399999
1239,852.0,2022-5,14905.061230399999
1240,852.0,2022-6,14905.061230399999
1241,852.0,2022-7,14905.061230399999
1242,852.0,2022-8,14905.061230399999
1243,852.0,2022-9,14905.061230399999
1244,852.0,2023-1,14905.061230399999
1245,852.0,2023-2,14905.061230399999
1246,852.0,2023-3,14905.061230399999
1247,852.0,2023-4,14905.061230399999
1248,852.0,2023-5,14905.061230399999
1249,853.0,2022-10,13895.5300016
1250,853.0,2022-11,13895.5300016
1251,853.0,2022-12,13895.5300016
1252,853.0,2022-3,31206.2170992
1253,853.0,2022-4,13895.5300016
1254,853.0,2022-5,13895.5300016
1255,853.0,2022-6,13895.5300016
1256,853.0,2022-7,13895.5300016
1257,853.0,2022-8,13895.5300016
1258,853.0,2022-9,13895.5300016
1259,853.0,2023-1,13895.5300016
1260,853.0,2023-2,13895.5300016
1261,853.0,2023-3,13895.5300016
1262,853.0,2023-4,13895.5300016
1263,853.0,2023-5,13895.5300016
1264,854.0,2022-10,9771.3693664
1265,854.0,2022-11,9771.3693664
1266,854.0,2022-12,9771.3693664
1267,854.0,2022-3,9771.3693664
1268,854.0,2022-4,9771.3693664
1269,854.0,2022-5,9771.3693664
1270,854.0,2022-6,9771.3693664
1271,854.0,2022-7,9771.3693664
1272,854.0,2022-8,9771.3693664
1273,854.0,2022-9,9771.3693664
1274,854.0,2023-1,9771.3693664
1275,854.0,2023-2,9771.3693664
1276,854.0,2023-3,9771.3693664
1277,854.0,2023-4,9771.3693664
1278,854.0,2023-5,9771.3693664
1279,855.0,2022-10,19131.128987199998
1280,855.0,2022-11,19131.128987199998
1281,855.0,2022-12,19131.128987199998
1282,855.0,2022-3,27131.128987199998
1283,855.0,2022-4,19131.128987199998
1284,855.0,2022-5,19131.128987199998
1285,855.0,2022-6,19131.128987199998
1286,855.0,2022-7,19131.128987199998
1287,855.0,2022-8,19131.128987199998
1288,855.0,2022-9,19131.128987199998
1289,855.0,2023-1,19131.128987199998
1290,855.0,2023-2,19131.128987199998
1291,855.0,2023-3,19131.128987199998
1292,855.0,2023-4,19131.128987199998
1293,855.0,2023-5,19131.128987199998
1294,856.0,2022-10,14326.795447999999
1295,856.0,2022-11,14326.795447999999
1296,856.0,2022-12,14326.795447999999
1297,856.0,2022-3,54798.665616
1298,856.0,2022-4,14326.795447999999
1299,856.0,2022-5,14326.795447999999
1300,856.0,2022-6,14326.795447999999
1301,856.0,2022-7,14326.795447999999
1302,856.0,2022-8,14326.795447999999
1303,856.0,2022-9,14326.795447999999
1304,856.0,2023-1,14326.795447999999
1305,856.0,2023-2,14326.795447999999
1306,856.0,2023-3,14326.795447999999
1307,856.0,2023-4,14326.795447999999
1308,856.0,2023-5,14326.795447999999
1309,857.0,2022-10,17285.515624
1310,857.0,2022-11,17285.515624
1311,857.0,2022-12,17285.515624
1312,857.0,2022-3,84053.70951839999
1313,857.0,2022-4,17285.515624
1314,857.0,2022-5,17285.515624
1315,857.0,2022-6,17285.515624
1316,857.0,2022-7,17285.515624
1317,857.0,2022-8,17285.515624
1318,857.0,2022-9,17285.515624
1319,857.0,2023-1,17285.515624
1320,857.0,2023-2,17285.515624
1321,857.0,2023-3,17285.515624
1322,857.0,2023-4,17285.515624
1323,857.0,2023-5,17285.515624
1324,858.0,2022-3,3204.8711936
1325,859.0,2022-10,17208.370521599998
1326,859.0,2022-11,17208.370521599998
1327,859.0,2022-12,17208.370521599998
1328,859.0,2022-3,17208.370521599998
1329,859.0,2022-4,17208.370521599998
1330,859.0,2022-5,17208.370521599998
1331,859.0,2022-6,17208.370521599998
1332,859.0,2022-7,17208.370521599998
1333,859.0,2022-8,17208.370521599998
1334,859.0,2022-9,17208.370521599998
1335,859.0,2023-1,17208.370521599998
1336,859.0,2023-2,17208.370521599998
1337,859.0,2023-3,17208.370521599998
1338,859.0,2023-4,17208.370521599998
1339,859.0,2023-5,17208.370521599998
1340,860.0,2022-10,1998.2028879999998
1341,860.0,2022-11,1998.2028879999998
1342,860.0,2022-12,1998.2028879999998
1343,860.0,2022-3,8398.202888
1344,860.0,2022-4,1998.2028879999998
1345,860.0,2022-5,1998.2028879999998
1346,860.0,2022-6,1998.2028879999998
1347,860.0,2022-7,1998.2028879999998
1348,860.0,2022-8,1998.2028879999998
1349,860.0,2022-9,1998.2028879999998
1350,860.0,2023-1,1998.2028879999998
1351,860.0,2023-2,1998.2028879999998
1352,860.0,2023-3,1998.2028879999998
1353,860.0,2023-4,1998.2028879999998
1354,860.0,2023-5,1998.2028879999998
1355,861.0,2022-10,6143.0761999999995
1356,861.0,2022-11,6143.0761999999995
1357,861.0,2022-12,6143.0761999999995
1358,861.0,2022-3,30628.555927999998
1359,861.0,2022-4,6143.0761999999995
1360,861.0,2022-5,6143.0761999999995
1361,861.0,2022-6,6143.0761999999995
1362,861.0,2022-7,6143.0761999999995
1363,861.0,2022-8,6143.0761999999995
1364,861.0,2022-9,6143.0761999999995
1365,861.0,2023-1,6143.0761999999995
1366,861.0,2023-2,6143.0761999999995
1367,861.0,2023-3,6143.0761999999995
1368,861.0,2023-4,6143.0761999999995
1369,861.0,2023-5,6143.0761999999995
1370,862.0,2022-10,6236.6844672
1371,862.0,2022-11,6236.6844672
1372,862.0,2022-12,6236.6844672
1373,862.0,2022-3,7836.6844672
1374,862.0,2022-4,6236.6844672
1375,862.0,2022-5,6236.6844672
1376,862.0,2022-6,6236.6844672
1377,862.0,2022-7,6236.6844672
1378,862.0,2022-8,6236.6844672
1379,862.0,2022-9,6236.6844672
1380,862.0,2023-1,6236.6844672
1381,862.0,2023-2,6236.6844672
1382,862.0,2023-3,6236.6844672
1383,862.0,2023-4,6236.6844672
1384,862.0,2023-5,6236.6844672
1385,863.0,2022-10,12296.7284272
1386,863.0,2022-11,12296.7284272
1387,863.0,2022-12,12296.7284272
1388,863.0,2022-3,12296.7284272
1389,863.0,2022-4,12296.7284272
1390,863.0,2022-5,12296.7284272
1391,863.0,2022-6,12296.7284272
1392,863.0,2022-7,12296.7284272
1393,863.0,2022-8,12296.7284272
1394,863.0,2022-9,12296.7284272
1395,863.0,2023-1,12296.7284272
1396,863.0,2023-2,12296.7284272
1397,863.0,2023-3,12296.7284272
1398,863.0,2023-4,12296.7284272
1399,863.0,2023-5,12296.7284272
1400,864.0,2022-10,15344.651500799999
1401,864.0,2022-11,15344.651500799999
1402,864.0,2022-12,15344.651500799999
1403,864.0,2022-3,15344.651500799999
1404,864.0,2022-4,15344.651500799999
1405,864.0,2022-5,15344.651500799999
1406,864.0,2022-6,15344.651500799999
1407,864.0,2022-7,15344.651500799999
1408,864.0,2022-8,15344.651500799999
1409,864.0,2022-9,15344.651500799999
1410,864.0,2023-1,15344.651500799999
1411,864.0,2023-2,15344.651500799999
1412,864.0,2023-3,15344.651500799999
1413,864.0,2023-4,15344.651500799999
1414,864.0,2023-5,15344.651500799999
1415,865.0,2022-10,24134.056272
1416,865.0,2022-11,24134.056272
1417,865.0,2022-12,24134.056272
1418,865.0,2022-3,36161.71936
1419,865.0,2022-4,26229.307536
1420,865.0,2022-5,24134.056272
1421,865.0,2022-6,24134.056272
1422,865.0,2022-7,24134.056272
1423,865.0,2022-8,24134.056272
1424,865.0,2022-9,24134.056272
1425,865.0,2023-1,24134.056272
1426,865.0,2023-2,24134.056272
1427,865.0,2023-3,24134.056272
1428,865.0,2023-4,24134.056272
1429,865.0,2023-5,24134.056272
1430,866.0,2022-10,12580.3717984
1431,866.0,2022-11,12580.3717984
1432,866.0,2022-12,12580.3717984
1433,866.0,2022-3,12580.3717984
1434,866.0,2022-4,12580.3717984
1435,866.0,2022-5,12580.3717984
1436,866.0,2022-6,12580.3717984
1437,866.0,2022-7,12580.3717984
1438,866.0,2022-8,12580.3717984
1439,866.0,2022-9,12580.3717984
1440,866.0,2023-1,12580.3717984
1441,866.0,2023-2,12580.3717984
1442,866.0,2023-3,12580.3717984
1443,866.0,2023-4,12580.3717984
1444,866.0,2023-5,12580.3717984
1445,867.0,2022-10,21447.9455856
1446,867.0,2022-11,21447.9455856
1447,867.0,2022-12,21447.9455856
1448,867.0,2022-3,112224.35374879999
1449,867.0,2022-4,21447.9455856
1450,867.0,2022-5,21447.9455856
1451,867.0,2022-6,21447.9455856
1452,867.0,2022-7,21447.9455856
1453,867.0,2022-8,21447.9455856
1454,867.0,2022-9,21447.9455856
1455,867.0,2023-1,21447.9455856
1456,867.0,2023-2,21447.9455856
1457,867.0,2023-3,21447.9455856
1458,867.0,2023-4,21447.9455856
1459,867.0,2023-5,21447.9455856
1460,868.0,2022-10,19627.2115728
1461,868.0,2022-11,19627.2115728
1462,868.0,2022-12,19627.2115728
1463,868.0,2022-3,49688.766424
1464,868.0,2022-4,19627.2115728
1465,868.0,2022-5,19627.2115728
1466,868.0,2022-6,19627.2115728
1467,868.0,2022-7,19627.2115728
1468,868.0,2022-8,19627.2115728
1469,868.0,2022-9,19627.2115728
1470,868.0,2023-1,19627.2115728
1471,868.0,2023-2,19627.2115728
1472,868.0,2023-3,19627.2115728
1473,868.0,2023-4,19627.2115728
1474,868.0,2023-5,19627.2115728
1475,869.0,2022-10,13073.1339056
1476,869.0,2022-11,13073.1339056
1477,869.0,2022-12,13073.1339056
1478,869.0,2022-3,16273.1339056
1479,869.0,2022-4,13073.1339056
1480,869.0,2022-5,13073.1339056
1481,869.0,2022-6,13073.1339056
1482,869.0,2022-7,13073.1339056
1483,869.0,2022-8,13073.1339056
1484,869.0,2022-9,13073.1339056
1485,869.0,2023-1,13073.1339056
1486,869.0,2023-2,13073.1339056
1487,869.0,2023-3,13073.1339056
1488,869.0,2023-4,13073.1339056
1489,869.0,2023-5,13073.1339056
1490,870.0,2022-10,17079.763905599997
1491,870.0,2022-11,17079.763905599997
1492,870.0,2022-12,17079.763905599997
1493,870.0,2022-3,17079.763905599997
1494,870.0,2022-4,17079.763905599997
1495,870.0,2022-5,17079.763905599997
1496,870.0,2022-6,17079.763905599997
1497,870.0,2022-7,17079.763905599997
1498,870.0,2022-8,17079.763905599997
1499,870.0,2022-9,17079.763905599997
1500,870.0,2023-1,17079.763905599997
1501,870.0,2023-2,17079.763905599997
1502,870.0,2023-3,17079.763905599997
1503,870.0,2023-4,17079.763905599997
