,date,employerId,0
17610,2022-05-10,1759.0,7
17611,2022-05-10,1760.0,3
17612,2022-05-10,1761.0,3
17613,2022-05-10,1762.0,1
17614,2022-05-10,1763.0,6
17615,2022-05-10,1764.0,3
17616,2022-05-10,1765.0,5
17617,2022-05-10,1766.0,4
17618,2022-05-10,1767.0,4
17619,2022-05-10,1768.0,5
17620,2022-05-10,1769.0,1
17621,2022-05-10,1770.0,5
17622,2022-05-10,1771.0,8
17623,2022-05-10,1772.0,2
17624,2022-05-10,1773.0,2
17625,2022-05-10,1774.0,2
17626,2022-05-10,1775.0,1
17627,2022-05-10,1776.0,3
17628,2022-05-10,1777.0,1
17629,2022-05-10,1778.0,2
17630,2022-05-10,1779.0,4
17631,2022-05-10,1780.0,2
17632,2022-05-10,1781.0,3
17633,2022-05-10,1782.0,5
17634,2022-05-10,1783.0,1
17635,2022-05-10,1784.0,3
17636,2022-05-10,1785.0,3
17637,2022-05-10,1786.0,8
17638,2022-05-10,1787.0,2
17639,2022-05-10,1788.0,5
17640,2022-05-10,1789.0,6
17641,2022-05-10,1790.0,6
17642,2022-05-10,1791.0,1
17643,2022-05-10,1792.0,6
17644,2022-05-10,1793.0,6
17645,2022-05-10,1794.0,2
17646,2022-05-10,1795.0,6
17647,2022-05-10,1796.0,5
17648,2022-05-10,1797.0,1
17649,2022-05-11,379.0,1
17650,2022-05-11,381.0,4
17651,2022-05-11,382.0,4
17652,2022-05-11,383.0,6
17653,2022-05-11,384.0,3
17654,2022-05-11,385.0,5
17655,2022-05-11,386.0,5
17656,2022-05-11,387.0,2
17657,2022-05-11,388.0,5
17658,2022-05-11,389.0,3
17659,2022-05-11,390.0,3
17660,2022-05-11,391.0,2
17661,2022-05-11,392.0,3
17662,2022-05-11,393.0,4
17663,2022-05-11,394.0,1
17664,2022-05-11,395.0,3
17665,2022-05-11,396.0,7
17666,2022-05-11,397.0,6
17667,2022-05-11,398.0,4
17668,2022-05-11,399.0,5
17669,2022-05-11,400.0,2
17670,2022-05-11,401.0,5
17671,2022-05-11,402.0,4
17672,2022-05-11,403.0,6
17673,2022-05-11,404.0,1
17674,2022-05-11,405.0,5
17675,2022-05-11,406.0,6
17676,2022-05-11,407.0,4
17677,2022-05-11,408.0,6
17678,2022-05-11,409.0,1
17679,2022-05-11,410.0,4
17680,2022-05-11,411.0,2
17681,2022-05-11,412.0,2
17682,2022-05-11,413.0,5
17683,2022-05-11,414.0,5
17684,2022-05-11,415.0,5
17685,2022-05-11,416.0,4
17686,2022-05-11,417.0,3
17687,2022-05-11,418.0,4
17688,2022-05-11,419.0,2
17689,2022-05-11,421.0,5
17690,2022-05-11,422.0,4
17691,2022-05-11,423.0,5
17692,2022-05-11,424.0,5
17693,2022-05-11,425.0,4
17694,2022-05-11,426.0,4
17695,2022-05-11,427.0,5
17696,2022-05-11,428.0,3
17697,2022-05-11,429.0,5
17698,2022-05-11,430.0,1
17699,2022-05-11,431.0,1
17700,2022-05-11,432.0,4
17701,2022-05-11,433.0,1
17702,2022-05-11,434.0,5
17703,2022-05-11,435.0,5
17704,2022-05-11,436.0,3
17705,2022-05-11,437.0,7
17706,2022-05-11,438.0,5
17707,2022-05-11,439.0,6
17708,2022-05-11,440.0,5
17709,2022-05-11,441.0,5
17710,2022-05-11,829.0,1
17711,2022-05-11,830.0,4
17712,2022-05-11,831.0,3
17713,2022-05-11,833.0,3
17714,2022-05-11,834.0,2
17715,2022-05-11,836.0,2
17716,2022-05-11,837.0,6
17717,2022-05-11,838.0,4
17718,2022-05-11,839.0,1
17719,2022-05-11,840.0,3
17720,2022-05-11,841.0,5
17721,2022-05-11,842.0,3
17722,2022-05-11,843.0,4
17723,2022-05-11,844.0,1
17724,2022-05-11,845.0,4
17725,2022-05-11,846.0,1
17726,2022-05-11,847.0,5
17727,2022-05-11,848.0,1
17728,2022-05-11,849.0,2
17729,2022-05-11,850.0,4
17730,2022-05-11,851.0,3
17731,2022-05-11,852.0,4
17732,2022-05-11,853.0,4
17733,2022-05-11,854.0,3
17734,2022-05-11,855.0,5
17735,2022-05-11,856.0,3
17736,2022-05-11,857.0,5
17737,2022-05-11,859.0,5
17738,2022-05-11,860.0,1
17739,2022-05-11,861.0,2
17740,2022-05-11,862.0,3
17741,2022-05-11,863.0,4
17742,2022-05-11,864.0,3
17743,2022-05-11,865.0,5
17744,2022-05-11,866.0,2
17745,2022-05-11,867.0,5
17746,2022-05-11,868.0,6
17747,2022-05-11,869.0,4
17748,2022-05-11,870.0,4
17749,2022-05-11,871.0,5
17750,2022-05-11,872.0,3
17751,2022-05-11,873.0,6
17752,2022-05-11,874.0,6
17753,2022-05-11,875.0,1
17754,2022-05-11,876.0,7
17755,2022-05-11,877.0,8
17756,2022-05-11,878.0,6
17757,2022-05-11,879.0,2
17758,2022-05-11,880.0,3
17759,2022-05-11,881.0,2
17760,2022-05-11,882.0,2
17761,2022-05-11,883.0,8
17762,2022-05-11,884.0,1
17763,2022-05-11,885.0,5
17764,2022-05-11,886.0,3
17765,2022-05-11,887.0,5
17766,2022-05-11,888.0,3
17767,2022-05-11,889.0,2
17768,2022-05-11,890.0,1
17769,2022-05-11,891.0,5
17770,2022-05-11,1279.0,3
17771,2022-05-11,1280.0,2
17772,2022-05-11,1281.0,4
17773,2022-05-11,1282.0,3
17774,2022-05-11,1283.0,6
17775,2022-05-11,1284.0,4
17776,2022-05-11,1285.0,6
17777,2022-05-11,1286.0,5
17778,2022-05-11,1287.0,4
17779,2022-05-11,1288.0,3
17780,2022-05-11,1289.0,4
17781,2022-05-11,1290.0,2
17782,2022-05-11,1291.0,5
17783,2022-05-11,1292.0,2
17784,2022-05-11,1293.0,1
17785,2022-05-11,1294.0,1
17786,2022-05-11,1295.0,5
17787,2022-05-11,1296.0,3
17788,2022-05-11,1297.0,5
17789,2022-05-11,1298.0,6
17790,2022-05-11,1299.0,6
17791,2022-05-11,1300.0,4
17792,2022-05-11,1301.0,1
17793,2022-05-11,1302.0,3
17794,2022-05-11,1303.0,3
17795,2022-05-11,1304.0,4
17796,2022-05-11,1305.0,2
17797,2022-05-11,1306.0,6
17798,2022-05-11,1307.0,5
17799,2022-05-11,1308.0,2
17800,2022-05-11,1309.0,3
17801,2022-05-11,1310.0,2
17802,2022-05-11,1311.0,5
17803,2022-05-11,1312.0,1
17804,2022-05-11,1313.0,4
17805,2022-05-11,1314.0,3
17806,2022-05-11,1315.0,7
17807,2022-05-11,1316.0,3
17808,2022-05-11,1317.0,3
17809,2022-05-11,1318.0,3
17810,2022-05-11,1319.0,3
17811,2022-05-11,1320.0,2
17812,2022-05-11,1321.0,1
17813,2022-05-11,1322.0,2
17814,2022-05-11,1323.0,6
17815,2022-05-11,1324.0,2
17816,2022-05-11,1325.0,3
17817,2022-05-11,1326.0,5
17818,2022-05-11,1327.0,1
17819,2022-05-11,1328.0,2
17820,2022-05-11,1329.0,2
17821,2022-05-11,1330.0,6
17822,2022-05-11,1331.0,2
17823,2022-05-11,1332.0,1
17824,2022-05-11,1333.0,1
17825,2022-05-11,1334.0,3
17826,2022-05-11,1335.0,1
17827,2022-05-11,1336.0,2
17828,2022-05-11,1337.0,4
17829,2022-05-11,1338.0,2
17830,2022-05-11,1339.0,4
17831,2022-05-11,1340.0,3
17832,2022-05-11,1341.0,5
17833,2022-05-11,1734.0,3
17834,2022-05-11,1735.0,4
17835,2022-05-11,1736.0,5
17836,2022-05-11,1737.0,6
17837,2022-05-11,1738.0,2
17838,2022-05-11,1739.0,2
17839,2022-05-11,1740.0,3
17840,2022-05-11,1741.0,1
17841,2022-05-11,1742.0,5
17842,2022-05-11,1743.0,3
17843,2022-05-11,1744.0,3
17844,2022-05-11,1745.0,6
17845,2022-05-11,1746.0,4
17846,2022-05-11,1747.0,1
17847,2022-05-11,1748.0,5
17848,2022-05-11,1749.0,6
17849,2022-05-11,1750.0,2
17850,2022-05-11,1751.0,1
17851,2022-05-11,1752.0,2
17852,2022-05-11,1753.0,1
17853,2022-05-11,1754.0,1
17854,2022-05-11,1755.0,3
17855,2022-05-11,1756.0,2
17856,2022-05-11,1757.0,4
17857,2022-05-11,1758.0,1
17858,2022-05-11,1759.0,7
17859,2022-05-11,1760.0,3
17860,2022-05-11,1761.0,3
17861,2022-05-11,1762.0,1
17862,2022-05-11,1763.0,6
17863,2022-05-11,1764.0,3
17864,2022-05-11,1765.0,5
17865,2022-05-11,1766.0,4
17866,2022-05-11,1767.0,4
17867,2022-05-11,1768.0,5
17868,2022-05-11,1769.0,1
17869,2022-05-11,1770.0,5
17870,2022-05-11,1771.0,8
17871,2022-05-11,1772.0,2
17872,2022-05-11,1773.0,2
17873,2022-05-11,1774.0,2
17874,2022-05-11,1775.0,1
17875,2022-05-11,1776.0,3
17876,2022-05-11,1777.0,1
17877,2022-05-11,1778.0,2
17878,2022-05-11,1779.0,4
17879,2022-05-11,1780.0,2
17880,2022-05-11,1781.0,3
17881,2022-05-11,1782.0,5
17882,2022-05-11,1783.0,1
17883,2022-05-11,1784.0,3
17884,2022-05-11,1785.0,3
17885,2022-05-11,1786.0,8
17886,2022-05-11,1787.0,2
17887,2022-05-11,1788.0,5
17888,2022-05-11,1789.0,6
17889,2022-05-11,1790.0,6
17890,2022-05-11,1791.0,1
17891,2022-05-11,1792.0,6
17892,2022-05-11,1793.0,6
17893,2022-05-11,1794.0,2
17894,2022-05-11,1795.0,6
17895,2022-05-11,1796.0,5
17896,2022-05-11,1797.0,1
17897,2022-05-12,379.0,1
17898,2022-05-12,381.0,4
17899,2022-05-12,382.0,4
17900,2022-05-12,383.0,6
17901,2022-05-12,384.0,3
17902,2022-05-12,385.0,5
17903,2022-05-12,386.0,5
17904,2022-05-12,387.0,2
17905,2022-05-12,388.0,5
17906,2022-05-12,389.0,3
17907,2022-05-12,390.0,3
17908,2022-05-12,391.0,2
17909,2022-05-12,392.0,3
17910,2022-05-12,393.0,4
17911,2022-05-12,394.0,1
17912,2022-05-12,395.0,3
17913,2022-05-12,396.0,7
17914,2022-05-12,397.0,6
17915,2022-05-12,398.0,4
17916,2022-05-12,399.0,5
17917,2022-05-12,400.0,2
17918,2022-05-12,401.0,5
17919,2022-05-12,402.0,4
17920,2022-05-12,403.0,6
17921,2022-05-12,404.0,1
17922,2022-05-12,405.0,5
17923,2022-05-12,406.0,6
17924,2022-05-12,407.0,4
17925,2022-05-12,408.0,6
17926,2022-05-12,409.0,1
17927,2022-05-12,410.0,4
17928,2022-05-12,411.0,2
17929,2022-05-12,412.0,2
17930,2022-05-12,413.0,5
17931,2022-05-12,414.0,5
17932,2022-05-12,415.0,5
17933,2022-05-12,416.0,4
17934,2022-05-12,417.0,3
17935,2022-05-12,418.0,4
17936,2022-05-12,419.0,2
17937,2022-05-12,421.0,5
17938,2022-05-12,422.0,4
17939,2022-05-12,423.0,5
17940,2022-05-12,424.0,5
17941,2022-05-12,425.0,4
17942,2022-05-12,426.0,4
17943,2022-05-12,427.0,5
17944,2022-05-12,428.0,3
17945,2022-05-12,429.0,5
17946,2022-05-12,430.0,1
17947,2022-05-12,431.0,1
17948,2022-05-12,432.0,4
17949,2022-05-12,433.0,1
17950,2022-05-12,434.0,5
17951,2022-05-12,435.0,5
17952,2022-05-12,436.0,3
17953,2022-05-12,437.0,7
17954,2022-05-12,438.0,5
17955,2022-05-12,439.0,6
17956,2022-05-12,440.0,5
17957,2022-05-12,441.0,5
17958,2022-05-12,829.0,1
17959,2022-05-12,830.0,4
17960,2022-05-12,831.0,3
17961,2022-05-12,833.0,3
17962,2022-05-12,834.0,2
17963,2022-05-12,836.0,2
17964,2022-05-12,837.0,6
17965,2022-05-12,838.0,4
17966,2022-05-12,839.0,1
17967,2022-05-12,840.0,3
17968,2022-05-12,841.0,5
17969,2022-05-12,842.0,3
17970,2022-05-12,843.0,4
17971,2022-05-12,844.0,1
17972,2022-05-12,845.0,4
17973,2022-05-12,846.0,1
17974,2022-05-12,847.0,5
17975,2022-05-12,848.0,1
17976,2022-05-12,849.0,2
17977,2022-05-12,850.0,4
17978,2022-05-12,851.0,3
17979,2022-05-12,852.0,4
17980,2022-05-12,853.0,4
17981,2022-05-12,854.0,3
17982,2022-05-12,855.0,5
17983,2022-05-12,856.0,3
17984,2022-05-12,857.0,5
17985,2022-05-12,859.0,5
17986,2022-05-12,860.0,1
17987,2022-05-12,861.0,2
17988,2022-05-12,862.0,3
17989,2022-05-12,863.0,4
17990,2022-05-12,864.0,3
17991,2022-05-12,865.0,5
17992,2022-05-12,866.0,2
17993,2022-05-12,867.0,5
17994,2022-05-12,868.0,6
17995,2022-05-12,869.0,4
17996,2022-05-12,870.0,4
17997,2022-05-12,871.0,5
17998,2022-05-12,872.0,3
17999,2022-05-12,873.0,6
18000,2022-05-12,874.0,6
18001,2022-05-12,875.0,1
18002,2022-05-12,876.0,7
18003,2022-05-12,877.0,8
18004,2022-05-12,878.0,6
18005,2022-05-12,879.0,2
18006,2022-05-12,880.0,3
18007,2022-05-12,881.0,2
18008,2022-05-12,882.0,2
18009,2022-05-12,883.0,8
18010,2022-05-12,884.0,1
18011,2022-05-12,885.0,5
18012,2022-05-12,886.0,3
18013,2022-05-12,887.0,5
18014,2022-05-12,888.0,3
18015,2022-05-12,889.0,2
18016,2022-05-12,890.0,1
18017,2022-05-12,891.0,5
18018,2022-05-12,1279.0,3
18019,2022-05-12,1280.0,2
18020,2022-05-12,1281.0,4
18021,2022-05-12,1282.0,3
18022,2022-05-12,1283.0,6
18023,2022-05-12,1284.0,4
18024,2022-05-12,1285.0,6
18025,2022-05-12,1286.0,5
18026,2022-05-12,1287.0,4
18027,2022-05-12,1288.0,3
18028,2022-05-12,1289.0,4
18029,2022-05-12,1290.0,2
18030,2022-05-12,1291.0,5
18031,2022-05-12,1292.0,2
18032,2022-05-12,1293.0,1
18033,2022-05-12,1294.0,1
18034,2022-05-12,1295.0,5
18035,2022-05-12,1296.0,3
18036,2022-05-12,1297.0,5
18037,2022-05-12,1298.0,6
18038,2022-05-12,1299.0,6
18039,2022-05-12,1300.0,4
18040,2022-05-12,1301.0,1
18041,2022-05-12,1302.0,3
18042,2022-05-12,1303.0,3
18043,2022-05-12,1304.0,4
18044,2022-05-12,1305.0,2
18045,2022-05-12,1306.0,6
18046,2022-05-12,1307.0,5
18047,2022-05-12,1308.0,2
18048,2022-05-12,1309.0,3
18049,2022-05-12,1310.0,2
18050,2022-05-12,1311.0,5
18051,2022-05-12,1312.0,1
18052,2022-05-12,1313.0,4
18053,2022-05-12,1314.0,3
18054,2022-05-12,1315.0,7
18055,2022-05-12,1316.0,3
18056,2022-05-12,1317.0,3
18057,2022-05-12,1318.0,3
18058,2022-05-12,1319.0,3
18059,2022-05-12,1320.0,2
18060,2022-05-12,1321.0,1
18061,2022-05-12,1322.0,2
18062,2022-05-12,1323.0,6
18063,2022-05-12,1324.0,2
18064,2022-05-12,1325.0,3
18065,2022-05-12,1326.0,5
18066,2022-05-12,1327.0,1
18067,2022-05-12,1328.0,2
18068,2022-05-12,1329.0,2
18069,2022-05-12,1330.0,6
18070,2022-05-12,1331.0,2
18071,2022-05-12,1332.0,1
18072,2022-05-12,1333.0,1
18073,2022-05-12,1334.0,3
18074,2022-05-12,1335.0,1
18075,2022-05-12,1336.0,2
18076,2022-05-12,1337.0,4
18077,2022-05-12,1338.0,2
18078,2022-05-12,1339.0,4
18079,2022-05-12,1340.0,3
18080,2022-05-12,1341.0,5
18081,2022-05-12,1734.0,3
18082,2022-05-12,1735.0,4
18083,2022-05-12,1736.0,5
18084,2022-05-12,1737.0,6
18085,2022-05-12,1738.0,2
18086,2022-05-12,1739.0,2
18087,2022-05-12,1740.0,3
18088,2022-05-12,1741.0,1
18089,2022-05-12,1742.0,5
18090,2022-05-12,1743.0,3
18091,2022-05-12,1744.0,3
18092,2022-05-12,1745.0,6
18093,2022-05-12,1746.0,4
18094,2022-05-12,1747.0,1
18095,2022-05-12,1748.0,5
18096,2022-05-12,1749.0,6
18097,2022-05-12,1750.0,2
18098,2022-05-12,1751.0,1
18099,2022-05-12,1752.0,2
18100,2022-05-12,1753.0,1
18101,2022-05-12,1754.0,1
18102,2022-05-12,1755.0,3
18103,2022-05-12,1756.0,2
18104,2022-05-12,1757.0,4
18105,2022-05-12,1758.0,1
18106,2022-05-12,1759.0,7
18107,2022-05-12,1760.0,3
18108,2022-05-12,1761.0,3
18109,2022-05-12,1762.0,1
18110,2022-05-12,1763.0,6
18111,2022-05-12,1764.0,3
18112,2022-05-12,1765.0,5
18113,2022-05-12,1766.0,4
18114,2022-05-12,1767.0,4
18115,2022-05-12,1768.0,5
18116,2022-05-12,1769.0,1
18117,2022-05-12,1770.0,5
18118,2022-05-12,1771.0,8
18119,2022-05-12,1772.0,2
18120,2022-05-12,1773.0,2
18121,2022-05-12,1774.0,2
18122,2022-05-12,1775.0,1
18123,2022-05-12,1776.0,3
18124,2022-05-12,1777.0,1
18125,2022-05-12,1778.0,2
18126,2022-05-12,1779.0,4
18127,2022-05-12,1780.0,2
18128,2022-05-12,1781.0,3
18129,2022-05-12,1782.0,5
18130,2022-05-12,1783.0,1
18131,2022-05-12,1784.0,3
18132,2022-05-12,1785.0,3
18133,2022-05-12,1786.0,8
18134,2022-05-12,1787.0,2
18135,2022-05-12,1788.0,5
18136,2022-05-12,1789.0,6
18137,2022-05-12,1790.0,6
18138,2022-05-12,1791.0,1
18139,2022-05-12,1792.0,6
18140,2022-05-12,1793.0,6
18141,2022-05-12,1794.0,2
18142,2022-05-12,1795.0,6
18143,2022-05-12,1796.0,5
18144,2022-05-12,1797.0,1
18145,2022-05-13,379.0,1
18146,2022-05-13,381.0,4
18147,2022-05-13,382.0,4
18148,2022-05-13,383.0,6
18149,2022-05-13,384.0,3
18150,2022-05-13,385.0,5
18151,2022-05-13,386.0,5
18152,2022-05-13,387.0,2
18153,2022-05-13,388.0,5
18154,2022-05-13,389.0,3
18155,2022-05-13,390.0,3
18156,2022-05-13,391.0,2
18157,2022-05-13,392.0,3
18158,2022-05-13,393.0,4
18159,2022-05-13,394.0,1
18160,2022-05-13,395.0,3
18161,2022-05-13,396.0,7
18162,2022-05-13,397.0,6
18163,2022-05-13,398.0,4
18164,2022-05-13,399.0,5
18165,2022-05-13,400.0,2
18166,2022-05-13,401.0,5
18167,2022-05-13,402.0,4
18168,2022-05-13,403.0,6
18169,2022-05-13,404.0,1
18170,2022-05-13,405.0,5
18171,2022-05-13,406.0,6
18172,2022-05-13,407.0,4
18173,2022-05-13,408.0,6
18174,2022-05-13,409.0,1
18175,2022-05-13,410.0,4
18176,2022-05-13,411.0,2
18177,2022-05-13,412.0,2
18178,2022-05-13,413.0,5
18179,2022-05-13,414.0,5
18180,2022-05-13,415.0,5
18181,2022-05-13,416.0,4
18182,2022-05-13,417.0,3
18183,2022-05-13,418.0,4
18184,2022-05-13,419.0,2
18185,2022-05-13,421.0,5
18186,2022-05-13,422.0,4
18187,2022-05-13,423.0,5
18188,2022-05-13,424.0,5
18189,2022-05-13,425.0,4
18190,2022-05-13,426.0,4
18191,2022-05-13,427.0,5
18192,2022-05-13,428.0,3
18193,2022-05-13,429.0,5
18194,2022-05-13,430.0,1
18195,2022-05-13,431.0,1
18196,2022-05-13,432.0,4
18197,2022-05-13,433.0,1
18198,2022-05-13,434.0,5
18199,2022-05-13,435.0,5
18200,2022-05-13,436.0,3
18201,2022-05-13,437.0,7
18202,2022-05-13,438.0,5
18203,2022-05-13,439.0,6
18204,2022-05-13,440.0,5
18205,2022-05-13,441.0,5
18206,2022-05-13,829.0,1
18207,2022-05-13,830.0,4
18208,2022-05-13,831.0,3
18209,2022-05-13,833.0,3
18210,2022-05-13,834.0,2
18211,2022-05-13,836.0,2
18212,2022-05-13,837.0,6
18213,2022-05-13,838.0,4
18214,2022-05-13,839.0,1
18215,2022-05-13,840.0,3
18216,2022-05-13,841.0,5
18217,2022-05-13,842.0,3
18218,2022-05-13,843.0,4
18219,2022-05-13,844.0,1
18220,2022-05-13,845.0,4
18221,2022-05-13,846.0,1
18222,2022-05-13,847.0,5
18223,2022-05-13,848.0,1
18224,2022-05-13,849.0,2
18225,2022-05-13,850.0,4
18226,2022-05-13,851.0,3
18227,2022-05-13,852.0,4
18228,2022-05-13,853.0,4
18229,2022-05-13,854.0,3
18230,2022-05-13,855.0,5
18231,2022-05-13,856.0,3
18232,2022-05-13,857.0,5
18233,2022-05-13,859.0,5
18234,2022-05-13,860.0,1
18235,2022-05-13,861.0,2
18236,2022-05-13,862.0,3
18237,2022-05-13,863.0,4
18238,2022-05-13,864.0,3
18239,2022-05-13,865.0,5
18240,2022-05-13,866.0,2
18241,2022-05-13,867.0,5
18242,2022-05-13,868.0,6
18243,2022-05-13,869.0,4
18244,2022-05-13,870.0,4
18245,2022-05-13,871.0,5
18246,2022-05-13,872.0,3
18247,2022-05-13,873.0,6
18248,2022-05-13,874.0,6
18249,2022-05-13,875.0,1
18250,2022-05-13,876.0,7
18251,2022-05-13,877.0,8
18252,2022-05-13,878.0,6
18253,2022-05-13,879.0,2
18254,2022-05-13,880.0,3
18255,2022-05-13,881.0,2
18256,2022-05-13,882.0,2
18257,2022-05-13,883.0,8
18258,2022-05-13,884.0,1
18259,2022-05-13,885.0,5
18260,2022-05-13,886.0,3
18261,2022-05-13,887.0,5
18262,2022-05-13,888.0,3
18263,2022-05-13,889.0,2
18264,2022-05-13,890.0,1
18265,2022-05-13,891.0,5
18266,2022-05-13,1279.0,3
18267,2022-05-13,1280.0,2
18268,2022-05-13,1281.0,4
18269,2022-05-13,1282.0,3
18270,2022-05-13,1283.0,6
18271,2022-05-13,1284.0,4
18272,2022-05-13,1285.0,6
18273,2022-05-13,1286.0,5
18274,2022-05-13,1287.0,4
18275,2022-05-13,1288.0,3
18276,2022-05-13,1289.0,4
18277,2022-05-13,1290.0,2
18278,2022-05-13,1291.0,5
18279,2022-05-13,1292.0,2
18280,2022-05-13,1293.0,1
18281,2022-05-13,1294.0,1
18282,2022-05-13,1295.0,5
18283,2022-05-13,1296.0,3
18284,2022-05-13,1297.0,5
18285,2022-05-13,1298.0,6
18286,2022-05-13,1299.0,6
18287,2022-05-13,1300.0,4
18288,2022-05-13,1301.0,1
18289,2022-05-13,1302.0,3
18290,2022-05-13,1303.0,3
18291,2022-05-13,1304.0,4
18292,2022-05-13,1305.0,2
18293,2022-05-13,1306.0,6
18294,2022-05-13,1307.0,5
18295,2022-05-13,1308.0,2
18296,2022-05-13,1309.0,3
18297,2022-05-13,1310.0,2
18298,2022-05-13,1311.0,5
18299,2022-05-13,1312.0,1
18300,2022-05-13,1313.0,4
18301,2022-05-13,1314.0,3
18302,2022-05-13,1315.0,7
18303,2022-05-13,1316.0,3
18304,2022-05-13,1317.0,3
18305,2022-05-13,1318.0,3
18306,2022-05-13,1319.0,3
18307,2022-05-13,1320.0,2
18308,2022-05-13,1321.0,1
18309,2022-05-13,1322.0,2
18310,2022-05-13,1323.0,6
18311,2022-05-13,1324.0,2
18312,2022-05-13,1325.0,3
18313,2022-05-13,1326.0,5
18314,2022-05-13,1327.0,1
18315,2022-05-13,1328.0,2
18316,2022-05-13,1329.0,2
18317,2022-05-13,1330.0,6
18318,2022-05-13,1331.0,2
18319,2022-05-13,1332.0,1
18320,2022-05-13,1333.0,1
18321,2022-05-13,1334.0,3
18322,2022-05-13,1335.0,1
18323,2022-05-13,1336.0,2
18324,2022-05-13,1337.0,4
18325,2022-05-13,1338.0,2
18326,2022-05-13,1339.0,4
18327,2022-05-13,1340.0,3
18328,2022-05-13,1341.0,5
18329,2022-05-13,1734.0,3
18330,2022-05-13,1735.0,4
18331,2022-05-13,1736.0,5
18332,2022-05-13,1737.0,6
18333,2022-05-13,1738.0,2
18334,2022-05-13,1739.0,2
18335,2022-05-13,1740.0,3
18336,2022-05-13,1741.0,1
18337,2022-05-13,1742.0,5
18338,2022-05-13,1743.0,3
18339,2022-05-13,1744.0,3
18340,2022-05-13,1745.0,6
18341,2022-05-13,1746.0,4
18342,2022-05-13,1747.0,1
18343,2022-05-13,1748.0,5
18344,2022-05-13,1749.0,6
18345,2022-05-13,1750.0,2
18346,2022-05-13,1751.0,1
18347,2022-05-13,1752.0,2
18348,2022-05-13,1753.0,1
18349,2022-05-13,1754.0,1
18350,2022-05-13,1755.0,3
18351,2022-05-13,1756.0,2
18352,2022-05-13,1757.0,4
18353,2022-05-13,1758.0,1
18354,2022-05-13,1759.0,7
18355,2022-05-13,1760.0,3
18356,2022-05-13,1761.0,3
18357,2022-05-13,1762.0,1
18358,2022-05-13,1763.0,6
18359,2022-05-13,1764.0,3
18360,2022-05-13,1765.0,5
18361,2022-05-13,1766.0,4
18362,2022-05-13,1767.0,4
18363,2022-05-13,1768.0,5
18364,2022-05-13,1769.0,1
18365,2022-05-13,1770.0,5
18366,2022-05-13,1771.0,8
18367,2022-05-13,1772.0,2
18368,2022-05-13,1773.0,2
18369,2022-05-13,1774.0,2
18370,2022-05-13,1775.0,1
18371,2022-05-13,1776.0,3
18372,2022-05-13,1777.0,1
18373,2022-05-13,1778.0,2
18374,2022-05-13,1779.0,4
18375,2022-05-13,1780.0,2
18376,2022-05-13,1781.0,3
18377,2022-05-13,1782.0,5
18378,2022-05-13,1783.0,1
18379,2022-05-13,1784.0,3
18380,2022-05-13,1785.0,3
18381,2022-05-13,1786.0,8
18382,2022-05-13,1787.0,2
18383,2022-05-13,1788.0,5
18384,2022-05-13,1789.0,6
18385,2022-05-13,1790.0,6
18386,2022-05-13,1791.0,1
18387,2022-05-13,1792.0,6
18388,2022-05-13,1793.0,6
18389,2022-05-13,1794.0,2
18390,2022-05-13,1795.0,6
18391,2022-05-13,1796.0,5
18392,2022-05-13,1797.0,1
18393,2022-05-14,379.0,1
18394,2022-05-14,381.0,4
18395,2022-05-14,382.0,4
18396,2022-05-14,383.0,6
18397,2022-05-14,384.0,3
18398,2022-05-14,385.0,5
18399,2022-05-14,386.0,5
18400,2022-05-14,387.0,2
18401,2022-05-14,388.0,5
18402,2022-05-14,389.0,3
18403,2022-05-14,390.0,3
18404,2022-05-14,391.0,2
18405,2022-05-14,392.0,3
18406,2022-05-14,393.0,4
18407,2022-05-14,394.0,1
18408,2022-05-14,395.0,3
18409,2022-05-14,396.0,7
18410,2022-05-14,397.0,6
18411,2022-05-14,398.0,4
18412,2022-05-14,399.0,5
18413,2022-05-14,400.0,2
18414,2022-05-14,401.0,5
18415,2022-05-14,402.0,4
18416,2022-05-14,403.0,6
18417,2022-05-14,404.0,1
18418,2022-05-14,405.0,5
18419,2022-05-14,406.0,6
18420,2022-05-14,407.0,4
18421,2022-05-14,408.0,6
18422,2022-05-14,409.0,1
18423,2022-05-14,410.0,4
18424,2022-05-14,411.0,2
18425,2022-05-14,412.0,2
18426,2022-05-14,413.0,5
18427,2022-05-14,414.0,5
18428,2022-05-14,415.0,5
18429,2022-05-14,416.0,4
18430,2022-05-14,417.0,3
18431,2022-05-14,418.0,4
18432,2022-05-14,419.0,2
18433,2022-05-14,421.0,5
18434,2022-05-14,422.0,4
18435,2022-05-14,423.0,5
18436,2022-05-14,424.0,5
18437,2022-05-14,425.0,4
18438,2022-05-14,426.0,4
18439,2022-05-14,427.0,5
18440,2022-05-14,428.0,3
18441,2022-05-14,429.0,5
18442,2022-05-14,430.0,1
18443,2022-05-14,431.0,1
18444,2022-05-14,432.0,4
18445,2022-05-14,433.0,1
18446,2022-05-14,434.0,5
18447,2022-05-14,435.0,5
18448,2022-05-14,436.0,3
18449,2022-05-14,437.0,7
18450,2022-05-14,438.0,5
18451,2022-05-14,439.0,6
18452,2022-05-14,440.0,5
18453,2022-05-14,441.0,5
18454,2022-05-14,829.0,1
18455,2022-05-14,830.0,4
18456,2022-05-14,831.0,3
18457,2022-05-14,833.0,3
